shipment_id,order_date,delivery_date,region,origin,destination,service_type,delivery_status,estimated_days,actual_days,delay_days,distance_km,distribution_center,customer_segment
VLX-2026-001408,2026-08-02,2026-08-08,South,Porto Velho/RO,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,812,DC-RS-01,RETAIL
VLX-2026-001409,2026-03-29,2026-04-06,North,Belo Horizonte/MG,Porto Velho/RO,EXPRESS,DELIVERED_LATE,4,8,4,1571,DC-AM-01,RETAIL
VLX-2026-001410,2026-04-25,2026-04-29,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,EXPRESS,DELIVERED_LATE,2,4,2,771,DC-RJ-01,RETAIL
VLX-2026-001411,2026-02-25,2026-03-03,South,Manaus/AM,Florianopolis/SC,STANDARD,DELIVERED_LATE,5,6,1,257,DC-RS-01,RETAIL
VLX-2026-001412,2026-01-21,2026-01-24,Central-West,Porto Alegre/RS,Goiania/GO,EXPRESS,DELIVERED_ON_TIME,3,3,0,393,DC-GO-01,RETAIL
VLX-2026-001413,2026-02-18,2026-02-22,Southeast,Manaus/AM,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,4,0,737,DC-RJ-01,RETAIL
VLX-2026-001414,2026-03-18,2026-03-23,South,Rio de Janeiro/RJ,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,5,5,0,650,DC-PR-01,RETAIL
VLX-2026-001415,2026-08-11,2026-08-18,North,Porto Alegre/RS,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,7,0,1235,DC-AM-01,RETAIL
VLX-2026-001416,2026-02-03,2026-02-12,Southeast,Goiania/GO,Belo Horizonte/MG,STANDARD,DELIVERY_EXCEPTION,5,9,4,471,DC-RJ-01,SMB
VLX-2026-001417,2026-05-24,2026-06-04,North,Salvador/BA,Manaus/AM,STANDARD,DELIVERED_LATE,7,11,4,1000,DC-AM-01,ENTERPRISE
VLX-2026-001418,2026-04-08,2026-04-12,North,Salvador/BA,Manaus/AM,EXPRESS,DELIVERED_ON_TIME,4,4,0,1008,DC-PA-01,RETAIL
VLX-2026-001419,2026-07-02,2026-07-08,South,Rio de Janeiro/RJ,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,6,6,0,1015,DC-RS-01,RETAIL
VLX-2026-001420,2026-06-22,2026-06-27,Southeast,Sao Paulo/SP,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,795,DC-SP-01,SMB
VLX-2026-001421,2026-08-09,2026-08-14,Northeast,Recife/PE,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,5,0,1159,DC-PE-01,SMB
VLX-2026-001422,2026-05-04,2026-05-10,Southeast,Cuiaba/MT,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,167,DC-RJ-01,ENTERPRISE
VLX-2026-001423,2026-07-11,2026-07-17,Northeast,Porto Alegre/RS,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,1012,DC-CE-01,SMB
VLX-2026-001424,2026-04-08,2026-04-20,Northeast,Porto Alegre/RS,Salvador/BA,STANDARD,DELIVERED_LATE,6,12,6,1276,DC-BA-01,RETAIL
VLX-2026-001425,2026-07-18,2026-07-23,Southeast,Cuiaba/MT,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,550,DC-RJ-01,RETAIL
VLX-2026-001426,2026-05-31,2026-06-04,Central-West,Florianopolis/SC,Goiania/GO,EXPRESS,DELIVERED_ON_TIME,4,4,0,537,DC-GO-01,RETAIL
VLX-2026-001427,2026-01-18,2026-01-28,North,Rio de Janeiro/RJ,Manaus/AM,EXPRESS,DELIVERY_EXCEPTION,4,10,6,2132,DC-AM-01,RETAIL
VLX-2026-001428,2026-02-22,2026-03-05,North,Belo Horizonte/MG,Porto Velho/RO,STANDARD,DELIVERED_LATE,7,11,4,1790,DC-AM-01,ENTERPRISE
VLX-2026-001429,2026-03-04,2026-03-07,Central-West,Sao Paulo/SP,Cuiaba/MT,EXPRESS,DELIVERED_ON_TIME,3,3,0,428,DC-DF-01,RETAIL
VLX-2026-001430,2026-01-20,2026-01-25,Central-West,Belo Horizonte/MG,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,6,5,0,321,DC-DF-01,RETAIL
VLX-2026-001431,2026-06-19,2026-06-25,Central-West,Porto Alegre/RS,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,276,DC-GO-01,SMB
VLX-2026-001432,2026-04-04,2026-04-12,North,Fortaleza/CE,Manaus/AM,STANDARD,DELIVERED_ON_TIME,8,8,0,617,DC-AM-01,RETAIL
VLX-2026-001433,2026-05-25,2026-06-01,South,Cuiaba/MT,Florianopolis/SC,EXPRESS,DELIVERED_LATE,3,7,4,124,DC-PR-01,RETAIL
VLX-2026-001434,2026-03-08,2026-03-13,Northeast,Rio de Janeiro/RJ,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,5,0,961,DC-PE-01,RETAIL
VLX-2026-001435,2026-04-24,2026-04-30,Northeast,Belo Horizonte/MG,Salvador/BA,STANDARD,DELIVERED_ON_TIME,7,6,0,1779,DC-BA-01,ENTERPRISE
VLX-2026-001436,2026-07-16,2026-07-22,Central-West,Cuiaba/MT,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,6,6,0,1499,DC-GO-01,RETAIL
VLX-2026-001437,2026-05-09,2026-05-15,Southeast,Belo Horizonte/MG,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,6,6,0,586,DC-RJ-01,SMB
VLX-2026-001438,2026-02-15,2026-02-20,Southeast,Fortaleza/CE,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,455,DC-MG-01,RETAIL
VLX-2026-001439,2026-07-01,2026-07-05,South,Belo Horizonte/MG,Florianopolis/SC,EXPRESS,DELIVERED_LATE,2,4,2,960,DC-RS-01,SMB
VLX-2026-001440,2026-03-22,2026-03-25,Northeast,Sao Paulo/SP,Fortaleza/CE,EXPRESS,DELIVERED_ON_TIME,3,3,0,1110,DC-CE-01,RETAIL
VLX-2026-001441,2026-06-25,2026-06-29,South,Curitiba/PR,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,4,0,1133,DC-RS-01,ENTERPRISE
VLX-2026-001442,2026-06-01,2026-06-12,Northeast,Cuiaba/MT,Salvador/BA,EXPRESS,DELIVERY_EXCEPTION,4,11,7,872,DC-PE-01,RETAIL
VLX-2026-001443,2026-02-25,2026-03-07,Northeast,Belo Horizonte/MG,Fortaleza/CE,STANDARD,DELIVERED_LATE,7,10,3,344,DC-CE-01,SMB
VLX-2026-001444,2026-03-24,2026-03-31,North,Fortaleza/CE,Belem/PA,STANDARD,DELIVERED_ON_TIME,7,7,0,2272,DC-AM-01,RETAIL
VLX-2026-001445,2026-05-01,2026-05-05,North,Belem/PA,Porto Velho/RO,EXPRESS,DELIVERED_ON_TIME,4,4,0,1872,DC-AM-01,RETAIL
VLX-2026-001446,2026-04-06,2026-04-12,Northeast,Belo Horizonte/MG,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,1884,DC-BA-01,RETAIL
VLX-2026-001447,2026-03-23,2026-03-28,North,Sao Paulo/SP,Belem/PA,EXPRESS,DELIVERED_ON_TIME,5,5,0,1562,DC-PA-01,RETAIL
VLX-2026-001448,2026-08-11,2026-08-14,Central-West,Sao Paulo/SP,Brasilia/DF,EXPRESS,DELIVERED_ON_TIME,3,3,0,298,DC-GO-01,SMB
VLX-2026-001449,2026-08-06,2026-08-12,Central-West,Salvador/BA,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,1695,DC-GO-01,RETAIL
VLX-2026-001450,2026-06-02,2026-06-08,Central-West,Curitiba/PR,Goiania/GO,STANDARD,DELIVERED_ON_TIME,7,6,0,1185,DC-DF-01,RETAIL
VLX-2026-001451,2026-06-29,2026-07-10,Northeast,Sao Paulo/SP,Fortaleza/CE,STANDARD,DELIVERED_LATE,6,11,5,1550,DC-BA-01,RETAIL
VLX-2026-001452,2026-03-06,2026-03-13,North,Rio de Janeiro/RJ,Belem/PA,STANDARD,DELIVERED_ON_TIME,7,7,0,574,DC-AM-01,RETAIL
VLX-2026-001453,2026-02-17,2026-02-22,Central-West,Goiania/GO,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,6,5,0,1672,DC-DF-01,SMB
VLX-2026-001454,2026-01-21,2026-01-26,South,Goiania/GO,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,5,5,0,1065,DC-PR-01,RETAIL
VLX-2026-001455,2026-08-06,2026-08-16,Northeast,Fortaleza/CE,Fortaleza/CE,STANDARD,DELIVERED_LATE,7,10,3,906,DC-CE-01,SMB
VLX-2026-001456,2026-04-15,2026-04-20,South,Recife/PE,Curitiba/PR,EXPRESS,DELIVERED_LATE,2,5,3,539,DC-PR-01,RETAIL
VLX-2026-001457,2026-06-10,2026-06-12,Northeast,Recife/PE,Fortaleza/CE,EXPRESS,DELIVERED_ON_TIME,3,2,0,449,DC-BA-01,ENTERPRISE
VLX-2026-001458,2026-08-01,2026-08-05,Central-West,Manaus/AM,Goiania/GO,EXPRESS,DELIVERED_ON_TIME,4,4,0,655,DC-GO-01,ENTERPRISE
VLX-2026-001459,2026-07-01,2026-07-06,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,919,DC-MG-01,RETAIL
VLX-2026-001460,2026-05-16,2026-05-18,South,Belem/PA,Florianopolis/SC,EXPRESS,DELIVERED_ON_TIME,2,2,0,1122,DC-PR-01,ENTERPRISE
VLX-2026-001461,2026-03-19,2026-03-25,Northeast,Cuiaba/MT,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,578,DC-CE-01,RETAIL
VLX-2026-001462,2026-05-08,2026-05-16,North,Salvador/BA,Porto Velho/RO,STANDARD,DELIVERED_ON_TIME,8,8,0,1155,DC-AM-01,SMB
VLX-2026-001463,2026-06-28,2026-07-02,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,4,0,417,DC-RJ-01,RETAIL
VLX-2026-001464,2026-06-15,2026-06-22,North,Salvador/BA,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,7,0,802,DC-PA-01,SMB
VLX-2026-001465,2026-07-17,2026-07-23,Central-West,Curitiba/PR,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,507,DC-DF-01,SMB
VLX-2026-001466,2026-06-13,2026-06-18,Southeast,Porto Alegre/RS,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,416,DC-SP-01,RETAIL
VLX-2026-001467,2026-08-03,2026-08-06,Southeast,Belo Horizonte/MG,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,3,3,0,1006,DC-MG-01,RETAIL
VLX-2026-001468,2026-03-03,2026-03-09,Southeast,Sao Paulo/SP,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,563,DC-RJ-01,RETAIL
VLX-2026-001469,2026-06-16,2026-06-22,Southeast,Belo Horizonte/MG,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,239,DC-SP-01,RETAIL
VLX-2026-001470,2026-05-16,2026-05-20,South,Florianopolis/SC,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,4,0,1261,DC-RS-01,SMB
VLX-2026-001471,2026-02-06,2026-02-11,North,Cuiaba/MT,Porto Velho/RO,EXPRESS,DELIVERED_ON_TIME,5,5,0,2176,DC-PA-01,RETAIL
VLX-2026-001472,2026-07-02,2026-07-11,Northeast,Rio de Janeiro/RJ,Recife/PE,STANDARD,DELIVERY_EXCEPTION,7,9,2,1107,DC-BA-01,RETAIL
VLX-2026-001473,2026-08-05,2026-08-14,Central-West,Manaus/AM,Goiania/GO,STANDARD,DELIVERED_LATE,6,9,3,1206,DC-DF-01,RETAIL
VLX-2026-001474,2026-02-26,2026-03-06,Southeast,Rio de Janeiro/RJ,Rio de Janeiro/RJ,STANDARD,DELIVERED_LATE,6,8,2,669,DC-MG-01,RETAIL
VLX-2026-001475,2026-03-05,2026-03-08,Northeast,Sao Paulo/SP,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,3,3,0,1286,DC-PE-01,RETAIL
VLX-2026-001476,2026-04-03,2026-04-05,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,649,DC-MG-01,RETAIL
VLX-2026-001477,2026-04-24,2026-05-03,North,Porto Alegre/RS,Manaus/AM,STANDARD,DELIVERED_LATE,7,9,2,2135,DC-PA-01,RETAIL
VLX-2026-001478,2026-06-27,2026-07-04,Central-West,Belem/PA,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,7,7,0,1419,DC-GO-01,SMB
VLX-2026-001479,2026-05-19,2026-05-23,Southeast,Curitiba/PR,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,4,0,125,DC-MG-01,SMB
VLX-2026-001480,2026-07-14,2026-07-17,Central-West,Brasilia/DF,Goiania/GO,EXPRESS,DELIVERED_ON_TIME,3,3,0,495,DC-DF-01,SMB
VLX-2026-001481,2026-04-22,2026-04-26,Southeast,Manaus/AM,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,4,0,846,DC-RJ-01,RETAIL
VLX-2026-001482,2026-04-18,2026-04-25,Central-West,Belo Horizonte/MG,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,7,7,0,1535,DC-GO-01,RETAIL
VLX-2026-001483,2026-08-09,2026-08-13,South,Cuiaba/MT,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,4,0,125,DC-RS-01,RETAIL
VLX-2026-001484,2026-08-13,2026-08-22,Northeast,Goiania/GO,Salvador/BA,STANDARD,DELIVERED_LATE,7,9,2,851,DC-PE-01,RETAIL
VLX-2026-001485,2026-03-26,2026-03-29,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,3,3,0,419,DC-SP-01,RETAIL
VLX-2026-001486,2026-02-16,2026-02-20,North,Rio de Janeiro/RJ,Manaus/AM,EXPRESS,DELIVERED_ON_TIME,5,4,0,1479,DC-PA-01,RETAIL
VLX-2026-001487,2026-02-08,2026-02-10,Central-West,Rio de Janeiro/RJ,Brasilia/DF,EXPRESS,DELIVERED_ON_TIME,3,2,0,1470,DC-DF-01,SMB
VLX-2026-001488,2026-05-19,2026-06-06,Northeast,Salvador/BA,Recife/PE,STANDARD,LOST,6,18,12,614,DC-BA-01,SMB
VLX-2026-001489,2026-01-07,2026-01-12,Southeast,Fortaleza/CE,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,199,DC-RJ-01,SMB
VLX-2026-001490,2026-01-19,2026-01-23,Southeast,Goiania/GO,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,4,0,852,DC-SP-01,RETAIL
VLX-2026-001491,2026-02-09,2026-02-12,Northeast,Fortaleza/CE,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,3,3,0,1015,DC-PE-01,RETAIL
VLX-2026-001492,2026-06-02,2026-06-11,Northeast,Florianopolis/SC,Fortaleza/CE,STANDARD,DELIVERY_EXCEPTION,6,9,3,738,DC-CE-01,RETAIL
VLX-2026-001493,2026-03-01,2026-03-07,Southeast,Curitiba/PR,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,305,DC-MG-01,RETAIL
VLX-2026-001494,2026-03-17,2026-03-22,Central-West,Rio de Janeiro/RJ,Brasilia/DF,EXPRESS,DELIVERED_LATE,4,5,1,721,DC-GO-01,RETAIL
VLX-2026-001495,2026-01-15,2026-01-17,Southeast,Sao Paulo/SP,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,2,2,0,898,DC-SP-01,RETAIL
VLX-2026-001496,2026-05-04,2026-05-13,Central-West,Porto Alegre/RS,Goiania/GO,STANDARD,DELIVERED_LATE,6,9,3,795,DC-DF-01,RETAIL
VLX-2026-001497,2026-04-03,2026-04-07,South,Florianopolis/SC,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,4,0,658,DC-RS-01,RETAIL
VLX-2026-001498,2026-03-18,2026-03-24,Northeast,Salvador/BA,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,694,DC-PE-01,SMB
VLX-2026-001499,2026-01-14,2026-01-19,South,Salvador/BA,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,295,DC-PR-01,RETAIL
VLX-2026-001500,2026-08-04,2026-08-06,Southeast,Rio de Janeiro/RJ,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,3,2,0,880,DC-MG-01,SMB
VLX-2026-001501,2026-03-25,2026-03-27,South,Porto Alegre/RS,Curitiba/PR,EXPRESS,DELIVERED_ON_TIME,2,2,0,571,DC-RS-01,RETAIL
VLX-2026-001502,2026-02-28,2026-03-06,Northeast,Belo Horizonte/MG,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,6,0,1165,DC-CE-01,RETAIL
VLX-2026-001503,2026-07-25,2026-07-31,South,Belo Horizonte/MG,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,6,6,0,205,DC-PR-01,SMB
VLX-2026-001504,2026-05-18,2026-05-24,Northeast,Sao Paulo/SP,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,532,DC-BA-01,RETAIL
VLX-2026-001505,2026-06-18,2026-06-23,Southeast,Salvador/BA,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,5,0,273,DC-MG-01,RETAIL
VLX-2026-001506,2026-02-24,2026-02-26,Southeast,Salvador/BA,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,590,DC-MG-01,RETAIL
VLX-2026-001507,2026-01-11,2026-01-14,Central-West,Belem/PA,Brasilia/DF,EXPRESS,DELIVERED_ON_TIME,3,3,0,391,DC-DF-01,RETAIL
VLX-2026-001508,2026-07-02,2026-07-04,Central-West,Porto Alegre/RS,Brasilia/DF,EXPRESS,DELIVERED_ON_TIME,3,2,0,728,DC-DF-01,RETAIL
VLX-2026-001509,2026-04-18,2026-04-24,Northeast,Rio de Janeiro/RJ,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,586,DC-PE-01,RETAIL
VLX-2026-001510,2026-08-11,2026-08-17,North,Belo Horizonte/MG,Porto Velho/RO,STANDARD,DELIVERED_ON_TIME,7,6,0,949,DC-PA-01,SMB
VLX-2026-001511,2026-03-30,2026-04-05,South,Rio de Janeiro/RJ,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,1081,DC-RS-01,RETAIL
VLX-2026-001512,2026-04-26,2026-04-27,Southeast,Recife/PE,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,1,0,756,DC-RJ-01,SMB
VLX-2026-001513,2026-08-17,2026-08-20,Central-West,Belo Horizonte/MG,Brasilia/DF,EXPRESS,DELIVERED_ON_TIME,3,3,0,1328,DC-GO-01,SMB
VLX-2026-001514,2026-02-21,2026-02-26,Southeast,Fortaleza/CE,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,204,DC-MG-01,RETAIL
VLX-2026-001515,2026-06-11,2026-06-15,North,Fortaleza/CE,Manaus/AM,EXPRESS,DELIVERED_ON_TIME,4,4,0,2226,DC-PA-01,RETAIL
VLX-2026-001516,2026-02-25,2026-03-02,South,Belo Horizonte/MG,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,512,DC-PR-01,RETAIL
VLX-2026-001517,2026-07-02,2026-07-06,South,Rio de Janeiro/RJ,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,4,0,759,DC-RS-01,RETAIL
VLX-2026-001518,2026-05-24,2026-05-29,Southeast,Salvador/BA,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,1019,DC-SP-01,SMB
VLX-2026-001519,2026-02-26,2026-02-28,Southeast,Porto Alegre/RS,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,2,0,1005,DC-RJ-01,ENTERPRISE
VLX-2026-001520,2026-03-22,2026-03-25,Northeast,Belo Horizonte/MG,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,3,3,0,526,DC-BA-01,RETAIL
VLX-2026-001521,2026-05-21,2026-05-25,North,Rio de Janeiro/RJ,Belem/PA,EXPRESS,DELIVERED_ON_TIME,4,4,0,915,DC-PA-01,ENTERPRISE
VLX-2026-001522,2026-02-17,2026-02-22,South,Rio de Janeiro/RJ,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,881,DC-PR-01,RETAIL
VLX-2026-001523,2026-01-16,2026-01-21,South,Fortaleza/CE,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,5,5,0,1177,DC-PR-01,RETAIL
VLX-2026-001524,2026-01-20,2026-01-25,Southeast,Brasilia/DF,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,456,DC-MG-01,ENTERPRISE
VLX-2026-001525,2026-03-23,2026-03-28,South,Porto Velho/RO,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,922,DC-PR-01,SMB
VLX-2026-001526,2026-05-01,2026-05-04,Northeast,Goiania/GO,Recife/PE,EXPRESS,DELIVERED_ON_TIME,4,3,0,1140,DC-BA-01,RETAIL
VLX-2026-001527,2026-01-26,2026-01-29,Northeast,Rio de Janeiro/RJ,Recife/PE,EXPRESS,DELIVERED_ON_TIME,3,3,0,1647,DC-BA-01,SMB
VLX-2026-001528,2026-02-28,2026-03-05,Southeast,Recife/PE,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,656,DC-RJ-01,RETAIL
VLX-2026-001529,2026-02-24,2026-03-04,North,Belo Horizonte/MG,Porto Velho/RO,STANDARD,DELIVERED_LATE,7,8,1,2159,DC-PA-01,ENTERPRISE
VLX-2026-001530,2026-05-07,2026-05-12,Southeast,Porto Velho/RO,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,1095,DC-RJ-01,RETAIL
VLX-2026-001531,2026-07-26,2026-08-03,South,Porto Alegre/RS,Florianopolis/SC,STANDARD,DELIVERED_LATE,5,8,3,800,DC-PR-01,SMB
VLX-2026-001532,2026-04-14,2026-04-15,Southeast,Sao Paulo/SP,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,1,0,762,DC-MG-01,SMB
VLX-2026-001533,2026-04-05,2026-04-11,Central-West,Goiania/GO,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,6,0,1031,DC-DF-01,SMB
VLX-2026-001534,2026-08-17,2026-08-19,Northeast,Cuiaba/MT,Recife/PE,EXPRESS,DELIVERED_ON_TIME,3,2,0,1780,DC-BA-01,RETAIL
VLX-2026-001535,2026-04-28,2026-05-04,Northeast,Brasilia/DF,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,1476,DC-CE-01,RETAIL
VLX-2026-001536,2026-05-26,2026-05-29,Northeast,Florianopolis/SC,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,3,3,0,500,DC-CE-01,ENTERPRISE
VLX-2026-001537,2026-08-14,2026-08-24,Southeast,Porto Alegre/RS,Belo Horizonte/MG,STANDARD,DELIVERED_LATE,6,10,4,1027,DC-SP-01,SMB
VLX-2026-001538,2026-07-10,2026-07-13,Southeast,Belo Horizonte/MG,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,3,3,0,1092,DC-SP-01,RETAIL
VLX-2026-001539,2026-04-04,2026-04-09,South,Sao Paulo/SP,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,472,DC-RS-01,SMB
VLX-2026-001540,2026-05-28,2026-06-06,Northeast,Goiania/GO,Recife/PE,EXPRESS,DELIVERED_LATE,3,9,6,1802,DC-CE-01,ENTERPRISE
VLX-2026-001541,2026-04-05,2026-04-12,South,Sao Paulo/SP,Florianopolis/SC,STANDARD,DELIVERY_EXCEPTION,5,7,2,675,DC-RS-01,RETAIL
VLX-2026-001542,2026-05-04,2026-05-13,Northeast,Belo Horizonte/MG,Fortaleza/CE,STANDARD,DELIVERED_LATE,6,9,3,331,DC-BA-01,RETAIL
VLX-2026-001543,2026-03-01,2026-03-08,Central-West,Porto Alegre/RS,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,7,7,0,1607,DC-DF-01,RETAIL
VLX-2026-001544,2026-07-25,2026-07-27,Southeast,Sao Paulo/SP,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,855,DC-SP-01,RETAIL
VLX-2026-001545,2026-04-09,2026-04-18,North,Salvador/BA,Manaus/AM,STANDARD,DELIVERED_LATE,7,9,2,1196,DC-AM-01,RETAIL
VLX-2026-001546,2026-03-24,2026-03-29,South,Salvador/BA,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,727,DC-RS-01,RETAIL
VLX-2026-001547,2026-07-29,2026-08-04,Southeast,Belo Horizonte/MG,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,6,6,0,679,DC-RJ-01,RETAIL
VLX-2026-001548,2026-05-04,2026-05-10,South,Sao Paulo/SP,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,6,6,0,707,DC-RS-01,SMB
VLX-2026-001549,2026-02-07,2026-02-10,Southeast,Florianopolis/SC,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,3,3,0,963,DC-MG-01,RETAIL
VLX-2026-001550,2026-03-29,2026-04-04,Central-West,Belem/PA,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,6,0,233,DC-DF-01,RETAIL
VLX-2026-001551,2026-04-24,2026-04-28,North,Belo Horizonte/MG,Belem/PA,EXPRESS,DELIVERED_ON_TIME,5,4,0,2004,DC-AM-01,RETAIL
VLX-2026-001552,2026-02-15,2026-02-21,Northeast,Cuiaba/MT,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,204,DC-CE-01,RETAIL
VLX-2026-001553,2026-07-09,2026-07-17,North,Porto Alegre/RS,Manaus/AM,STANDARD,DELIVERED_ON_TIME,8,8,0,591,DC-AM-01,RETAIL
VLX-2026-001554,2026-05-11,2026-05-13,Southeast,Sao Paulo/SP,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,2,0,439,DC-RJ-01,RETAIL
VLX-2026-001555,2026-06-07,2026-06-08,Southeast,Porto Velho/RO,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,1,0,831,DC-MG-01,RETAIL
VLX-2026-001556,2026-07-13,2026-07-18,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,384,DC-SP-01,RETAIL
VLX-2026-001557,2026-04-29,2026-05-04,South,Manaus/AM,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,5,5,0,988,DC-PR-01,RETAIL
VLX-2026-001558,2026-07-26,2026-08-01,Northeast,Belem/PA,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,6,0,953,DC-PE-01,SMB
VLX-2026-001559,2026-08-05,2026-08-11,Southeast,Manaus/AM,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,709,DC-MG-01,RETAIL
VLX-2026-001560,2026-02-18,2026-02-21,Southeast,Sao Paulo/SP,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,3,3,0,947,DC-SP-01,RETAIL
VLX-2026-001561,2026-07-12,2026-07-17,Northeast,Belo Horizonte/MG,Recife/PE,EXPRESS,DELIVERED_LATE,4,5,1,270,DC-CE-01,RETAIL
